name,left_elbow_angle,right_elbow_angle,left_shoulder_angle,left_knee_angle,left_hip_angle
0,157,161,176,182,99
0,161,177,183,166,87
0,155,165,194,178,97
0,166,171,176,183,65
0,177,170,169,167,65
0,172,171,151,165,79
0,179,152,161,182,73
0,171,161,171,177,73
0,163,176,185,181,96
0,173,160,175,168,79
0,173,180,182,163,67
0,155,156,171,174,80
0,169,168,178,170,87
0,166,158,177,186,100
0,162,164,171,169,96
0,174,156,159,171,95
0,157,168,154,174,69
0,163,160,174,167,96
0,172,167,192,177,88
0,167,182,173,173,68
0,165,150,161,163,99
0,161,162,174,168,99
0,180,149,159,168,75
0,179,179,181,177,75
0,169,170,183,167,79
0,174,154,164,175,97
0,173,173,177,181,78
0,175,151,151,172,100
0,171,170,152,174,65
0,178,175,153,175,93
0,159,156,189,170,100
0,173,154,157,169,77
0,158,161,164,168,77
0,175,172,156,183,99
0,154,170,175,186,69
0,160,165,157,167,91
0,161,163,174,165,66
0,166,167,178,174,78
0,162,178,157,180,94
0,160,156,166,169,64
0,160,169,175,170,86
0,180,169,179,174,70
0,166,179,184,181,73
0,158,156,192,170,92
0,170,168,191,167,73
0,170,169,173,169,96
0,155,166,168,167,65
0,176,168,178,166,84
0,175,162,189,165,86
0,168,181,190,181,64
0,178,179,182,169,69
0,160,156,172,172,87
0,157,153,163,177,70
0,159,151,166,173,66
0,161,172,180,179,101
0,156,180,153,184,98
0,171,162,171,175,83
0,171,167,153,163,85
0,156,170,189,176,63
0,173,156,170,179,66
0,171,158,153,186,73
0,154,181,162,180,64
0,156,154,164,186,81
0,175,150,179,179,73
0,162,172,170,181,81
0,174,172,176,169,77
0,157,154,184,182,65
0,155,169,181,184,78
0,159,164,175,168,79
0,171,157,152,180,90
0,167,170,186,167,89
0,162,152,159,180,69
0,158,181,191,180,70
0,159,176,159,175,80
0,174,172,154,182,66
0,162,152,179,186,100
0,161,182,166,173,95
0,172,159,186,164,101
0,155,154,179,182,82
0,167,178,160,172,101
0,154,181,179,184,72
0,166,181,182,170,71
0,170,150,161,183,70
0,166,176,180,169,92
0,158,149,169,163,75
0,180,163,170,185,86
0,166,170,187,186,85
0,171,157,177,181,87
0,157,164,169,179,74
0,178,168,152,166,100
0,171,177,177,168,84
0,167,170,185,178,85
0,172,177,159,171,74
0,154,169,171,172,85
0,179,178,157,174,64
0,167,177,189,175,92
0,177,172,152,178,84
0,169,178,171,185,69
0,154,161,157,163,93
0,174,167,188,176,78
0,157,160,189,173,65
0,159,170,169,185,66
0,168,164,161,170,66
0,180,158,167,177,101
0,176,158,194,164,64
0,166,157,164,185,92
0,173,179,178,173,68
0,176,161,157,186,95
0,177,165,187,163,66
0,180,175,167,167,89
0,171,158,172,179,100
0,179,150,188,166,85
0,166,160,190,173,87
0,161,177,167,182,85
0,177,179,192,184,76
0,163,165,165,163,68
0,180,159,175,181,80
0,179,179,195,168,84
0,179,164,157,165,89
0,162,163,159,177,66
0,159,157,163,171,65
0,156,166,185,178,67
0,173,178,190,182,78
0,172,161,191,183,76
0,172,162,186,167,81
0,167,178,175,166,75
0,161,150,168,179,90
0,162,164,158,179,71
0,164,178,161,167,74
0,172,179,164,164,94
0,162,150,171,170,71
0,172,160,155,167,97
0,174,178,191,173,69
0,163,166,151,176,89
0,161,151,175,174,88
0,179,156,151,186,64
0,168,153,173,171,86
0,156,161,157,184,100
0,178,168,162,182,82
0,179,175,171,182,63
0,168,152,162,168,91
0,173,150,179,163,91
0,173,161,194,168,80
0,156,173,190,168,70
0,176,175,194,163,78
0,176,152,187,174,87
0,176,162,194,180,78
0,165,164,175,171,95
0,167,152,174,163,90
0,158,182,155,171,82
0,177,150,184,178,68
0,164,170,155,181,90
0,160,157,154,186,100
0,156,163,158,165,100
0,166,179,164,169,68
0,165,153,193,179,81
0,178,159,162,169,95
0,154,181,170,180,64
0,176,152,189,186,75
0,160,171,154,173,92
0,166,155,191,177,99
0,166,179,168,165,96
0,175,149,181,183,81
0,158,162,152,166,79
0,160,170,186,179,97
0,155,173,164,177,82
0,175,161,186,171,77
0,171,180,157,179,76
0,157,158,174,176,75
0,158,155,191,164,76
0,177,161,181,176,78
0,167,167,174,171,89
0,174,168,174,177,72
0,165,174,177,184,99
0,155,169,179,167,98
0,157,161,182,185,89
0,154,157,164,171,89
0,174,168,177,177,73
0,178,153,181,181,76
0,164,180,156,172,98
0,161,154,171,172,87
0,162,175,187,171,98
0,158,165,193,171,90
0,159,182,153,186,87
0,168,163,174,177,96
0,170,172,164,184,98
0,178,159,157,176,79
0,175,157,194,171,82
0,167,152,167,173,71
0,169,149,180,170,101
0,178,160,183,182,63
0,160,151,174,186,70
0,163,155,173,177,70
0,155,167,157,165,64
0,179,156,178,186,76
0,172,180,175,175,74
0,166,176,167,177,72
0,170,160,185,186,79
0,159,150,194,185,100
0,176,174,151,168,96
0,171,155,174,167,92
0,168,150,177,172,93
0,166,176,178,182,93
0,173,181,184,168,92
0,173,174,184,181,93
0,166,150,177,165,77
0,174,171,185,182,93
0,176,158,152,179,95
0,176,152,168,173,90
0,167,169,178,169,88
0,175,167,165,167,91
0,174,149,189,183,84
0,161,159,154,186,91
0,180,172,171,166,65
0,162,165,185,177,75
0,170,169,173,181,96
0,178,158,188,182,81
0,177,165,151,174,89
0,165,161,192,164,92
0,155,182,178,177,64
0,173,152,168,177,83
0,160,174,169,186,99
0,170,175,190,177,63
0,155,173,153,172,77
0,164,159,187,183,83
0,168,161,175,175,82
0,168,175,189,169,63
0,155,160,166,178,67
0,172,151,160,177,63
0,168,181,189,167,75
0,165,163,184,165,97
0,165,176,172,165,91
0,154,155,180,171,93
0,171,152,167,175,67
0,155,180,180,166,91
0,165,158,180,174,74
0,169,178,161,185,86
0,168,154,161,181,73
0,155,171,178,170,72
0,154,159,157,179,90
0,176,181,161,166,92
0,167,162,160,172,69
0,178,158,168,172,95
0,161,155,182,184,81
0,180,157,195,177,63
0,169,157,161,163,97
0,166,163,155,183,78
0,167,153,164,166,92
0,154,154,171,165,96
0,154,179,192,175,80
0,158,156,193,170,76
0,177,166,183,181,92
0,176,178,166,171,81
0,155,177,194,186,79
0,155,168,152,172,86
0,177,174,185,179,65
0,174,160,183,174,69
0,156,182,160,171,97
0,162,154,159,164,84
0,165,177,160,174,83
0,164,151,159,168,75
0,170,168,173,164,96
0,168,163,176,186,66
0,157,160,195,184,71
0,177,168,156,172,92
0,156,162,154,176,70
0,160,182,177,177,88
0,178,172,183,181,101
0,159,151,160,177,99
0,157,167,171,172,94
0,176,178,153,173,83
0,177,174,165,170,72
0,169,164,172,184,95
0,154,164,191,170,63
0,159,169,154,185,88
0,164,151,155,167,89
0,169,169,174,164,80
0,174,158,184,180,80
0,173,149,172,164,70
0,157,156,157,167,100
0,166,175,193,173,83
0,175,168,193,175,83
0,172,175,152,165,101
0,169,156,189,181,75
0,174,154,178,186,71
0,176,170,176,186,75
0,156,160,180,179,64
0,165,170,192,175,77
0,166,158,164,165,81
0,158,155,178,171,63
0,170,151,181,174,99
0,166,149,174,176,80
0,169,160,168,168,72
0,155,182,183,166,68
0,179,158,189,175,71
0,167,175,155,180,88
0,178,156,154,165,96
0,178,173,161,164,70
0,180,168,191,163,91
0,172,155,167,185,95
0,162,175,159,174,71
0,180,173,164,183,99
0,159,178,179,167,66
0,169,156,152,164,88
0,173,173,187,180,80
0,165,152,181,179,65
0,159,152,165,169,90
0,161,180,192,174,84
0,174,156,161,179,85
0,156,160,188,176,86
0,178,155,152,184,80
0,158,171,192,165,70
0,180,168,152,165,65
0,166,181,172,165,63
0,170,176,189,165,78
0,165,165,165,185,66
0,177,166,169,167,75
0,172,182,175,182,83
0,162,169,181,174,77
0,178,154,161,165,88
0,172,156,167,180,64
0,168,150,194,186,82
0,169,153,191,166,71
0,169,164,195,183,66
0,168,172,180,179,73
0,161,170,187,177,81
0,170,157,189,186,88
0,155,179,157,168,95
0,163,155,186,180,79
0,173,149,190,173,84
0,167,174,158,177,101
0,156,165,172,177,71
0,156,160,183,175,96
0,180,149,178,178,82
0,176,160,188,163,85
0,166,152,186,176,86
0,161,167,163,164,90
0,176,182,173,178,74
0,177,150,162,172,86
0,176,173,169,164,80
0,160,150,156,174,71
0,159,154,191,172,63
0,160,167,184,183,67
0,169,170,159,172,75
0,177,180,179,163,94
0,154,157,157,170,97
0,170,151,184,184,92
0,157,176,172,174,87
0,157,162,160,184,95
0,156,174,160,171,94
0,176,161,174,171,72
0,170,179,164,183,77
0,180,161,166,170,90
0,174,182,170,170,69
0,176,151,168,172,95
0,174,166,164,182,76
0,156,153,187,164,89
0,166,167,179,180,100
0,166,164,175,174,86
0,176,163,154,183,77
0,163,169,151,180,71
0,168,169,167,165,69
0,169,166,186,182,96
0,173,173,182,183,70
0,169,159,176,182,93
0,176,174,186,172,75
0,169,152,159,173,90
0,178,160,189,164,64
0,178,165,190,185,97
0,163,159,191,179,86
0,173,170,193,184,89
0,162,174,171,181,67
0,180,164,189,182,100
0,175,172,180,166,84
0,166,161,184,185,84
0,168,172,183,168,95
0,163,179,154,172,69
0,179,172,171,184,67
0,155,158,184,172,97
0,170,162,167,175,100
0,164,154,187,178,73
0,179,169,172,183,75
0,180,162,163,185,88
0,165,151,159,183,89
0,179,155,172,163,74
0,179,182,152,164,74
0,180,154,161,171,78
0,174,159,162,173,81
0,161,149,190,186,94
0,165,164,154,170,80
0,168,176,159,173,78
0,177,171,180,174,99
0,176,181,167,165,63
0,154,163,192,181,91
0,177,174,159,178,86
0,169,162,162,177,75
0,164,161,194,173,81
0,167,168,175,176,89
0,179,162,181,180,68
0,167,156,158,184,86
0,163,166,156,178,84
0,174,173,174,168,74
0,173,153,164,171,88
0,175,153,189,168,96
0,175,154,163,170,65
0,164,154,167,172,85
0,172,152,168,182,63
0,169,150,195,172,92
0,167,180,187,171,93
0,158,167,182,181,73
0,179,172,192,173,73
0,165,159,173,163,83
0,157,152,190,182,101
0,176,170,158,182,69
0,171,172,178,167,81
0,178,163,166,182,87
0,173,164,180,171,87
0,177,173,186,186,76
0,170,177,180,165,70
0,170,175,158,163,80
0,166,180,152,174,75
0,160,154,156,172,88
0,169,151,174,177,77
0,167,175,179,176,66
0,176,150,182,170,83
0,158,181,172,184,79
0,167,179,186,169,69
0,180,179,187,182,69
0,154,149,181,172,64
0,164,159,195,182,75
0,156,170,189,166,68
0,158,162,159,164,86
0,157,153,161,171,70
0,170,163,191,167,96
0,179,170,173,173,86
0,172,170,179,174,84
0,170,166,178,168,85
0,179,170,195,169,95
0,170,152,176,173,92
0,172,166,194,175,81
0,176,182,190,171,98
0,179,157,176,185,88
0,157,165,192,171,69
0,170,164,188,163,74
0,163,182,193,175,80
0,156,168,157,182,97
0,164,173,154,176,81
0,156,161,194,182,99
0,177,150,169,186,70
0,155,158,156,172,85
0,155,182,159,184,90
0,164,166,185,169,89
0,157,174,184,180,68
0,157,164,175,170,95
0,158,175,193,165,86
0,165,169,184,175,73
0,162,155,163,163,68
0,154,162,168,186,92
0,154,181,191,177,89
0,155,177,185,172,84
0,166,160,158,177,77
0,155,155,158,181,64
0,178,152,188,176,78
0,173,171,174,173,89
0,173,181,187,168,71
0,155,173,183,168,88
0,163,166,151,176,63
0,180,152,156,173,101
0,158,167,189,166,83
0,160,176,180,186,75
0,158,165,185,167,87
0,176,175,189,173,101
0,174,173,167,167,99
0,176,172,176,175,96
0,173,160,185,175,73
0,162,159,175,179,96
0,174,174,161,168,66
0,166,171,154,177,94
0,160,180,155,172,90
0,163,155,175,174,67
0,174,158,177,182,71
0,170,156,184,172,73
0,159,170,170,175,82
0,180,169,167,165,85
0,175,151,164,186,67
0,165,159,189,184,101
0,158,151,167,174,67
0,162,160,178,168,79
0,162,169,169,166,68
0,166,158,181,169,79
0,162,172,191,179,80
0,155,162,176,167,79
0,174,176,166,164,100
0,176,159,171,165,81
0,175,172,163,184,78
0,160,162,173,179,93
0,174,149,167,182,76
0,166,150,168,180,70
0,173,150,169,174,98
0,166,169,195,181,101
0,173,158,166,172,101
0,164,160,153,180,91
0,174,165,184,184,92
0,167,180,181,182,68
0,167,171,190,172,81
0,166,154,151,174,98
0,169,169,172,176,70
0,157,167,154,163,101
0,175,164,187,186,88
0,161,150,173,185,79
0,180,158,165,168,87
0,173,171,170,178,94
0,177,172,154,179,101
0,174,181,171,171,80
0,167,162,179,177,67
0,164,152,168,172,86
0,165,169,188,178,81
0,160,158,172,180,92
0,160,155,157,180,99
0,177,169,186,169,96
0,169,176,152,173,83
0,162,158,156,168,97
0,162,149,164,186,98
0,164,170,169,179,73
0,171,176,190,183,69
0,159,151,152,165,95
0,171,159,154,166,99
0,160,164,177,167,91
0,174,158,190,170,64
0,175,180,183,168,74
0,160,161,178,176,93
0,160,149,163,182,88
0,175,156,166,186,68
0,179,172,165,183,99
0,166,154,173,175,98
0,164,165,155,163,86
0,158,157,191,182,87
0,159,179,166,185,81
0,156,176,182,181,82
0,155,160,171,185,87
0,170,176,189,184,92
0,179,174,171,186,78
0,159,166,162,171,83
0,164,163,194,164,68
0,179,154,159,166,91
0,165,175,174,163,73
0,157,154,166,175,81
0,174,180,152,177,96
0,159,175,176,182,83
0,167,181,168,173,77
0,172,154,165,171,85
0,168,169,194,164,101
0,174,157,194,184,82
0,176,160,175,183,86
0,154,178,174,171,72
0,161,165,193,175,75
0,167,168,173,169,100
0,169,176,174,177,81
0,169,149,176,180,69
0,160,178,186,185,65
0,175,166,178,184,83
0,156,172,179,179,100
0,156,154,176,173,66
0,156,156,191,181,97
0,171,149,187,174,74
0,155,168,151,180,93
0,156,174,167,166,99
0,167,149,186,166,81
0,157,174,185,178,77
0,169,151,167,181,93
0,167,179,158,166,99
0,169,154,160,167,96
0,159,182,154,166,72
0,176,160,152,176,68
0,164,158,170,179,92
0,168,165,170,169,87
0,170,167,159,182,63
0,155,171,185,180,83
0,177,153,155,173,99
0,176,166,160,178,83
0,160,167,168,171,80
0,159,168,151,167,86
0,167,169,195,184,77
0,179,160,194,172,66
0,168,179,184,173,88
0,178,155,182,172,71
0,168,179,156,169,79
0,169,156,185,174,84
0,177,179,159,173,77
0,169,164,161,168,99
0,174,171,176,173,73
0,158,163,164,165,82
0,164,174,158,174,65
0,162,158,177,174,85
0,177,165,185,168,95
0,178,151,181,171,73
0,176,179,170,175,83
0,177,161,188,172,67
0,170,161,182,183,79
0,168,174,193,184,74
0,171,158,176,185,69
0,156,168,172,181,82
0,166,150,167,166,86
0,166,159,187,175,96
0,162,172,157,173,94
0,178,156,178,173,64
0,163,160,166,167,67
0,174,177,170,171,98
0,162,178,175,170,97
0,172,171,155,165,63
0,156,157,165,186,86
0,167,169,179,164,94
0,176,164,170,176,75
0,154,151,191,184,67
0,161,172,156,181,94
0,174,163,178,171,65
0,164,168,157,166,87
0,159,156,172,165,71
0,173,166,181,175,100
0,173,171,186,164,82
0,160,169,160,164,63
0,157,162,170,166,63
0,176,152,195,171,89
0,165,166,159,178,64
0,175,170,177,184,83
0,163,166,176,181,79
0,156,154,178,182,74
0,168,156,175,169,86
0,172,156,166,182,81
0,166,162,184,171,64
0,157,175,178,163,74
0,156,151,186,176,96
0,173,176,183,167,81
0,171,178,183,166,90
0,155,174,177,177,92
0,179,175,166,184,67
0,157,172,156,179,94
0,173,174,164,183,69
0,167,164,167,177,69
0,155,179,156,166,91
0,172,158,193,180,100
0,168,175,156,178,101
0,155,155,167,172,75
0,175,162,190,171,81
0,160,176,155,164,69
0,169,160,173,167,94
0,160,163,189,164,75
0,168,169,184,169,95
0,167,150,167,181,83
0,159,162,185,178,78
0,165,174,167,175,81
0,174,160,158,179,67
0,167,152,178,178,69
0,175,152,179,174,71
0,162,166,160,176,65
0,166,173,191,183,71
0,171,151,194,182,71
0,164,162,189,165,80
0,172,162,155,184,70
0,166,178,157,186,74
0,166,160,166,174,92
0,166,170,167,186,84
0,178,181,159,174,80
0,160,159,183,182,97
0,158,162,182,176,81
0,163,149,155,174,79
0,161,180,165,163,70
0,166,155,164,168,95
0,166,163,187,172,80
0,175,179,175,183,80
0,172,149,153,165,76
0,159,155,192,167,75
0,155,176,154,175,80
0,175,161,166,180,81
0,179,177,183,173,77
0,160,154,184,168,84
0,162,167,171,172,63
0,175,159,158,173,76
0,156,149,178,176,93
0,159,175,173,176,76
0,177,178,172,184,67
0,177,161,181,182,93
0,168,179,151,176,89
0,166,180,170,184,70
0,155,168,151,174,96
0,169,181,192,168,88
0,172,161,168,181,71
0,156,177,153,175,90
0,161,171,164,176,86
0,180,173,169,185,68
0,157,171,195,164,71
0,178,178,168,167,95
0,169,179,187,183,84
0,164,160,157,185,86
0,163,178,186,172,77
0,178,153,187,170,77
0,172,163,160,182,78
0,166,177,152,179,68
0,167,167,155,165,75
0,156,153,180,175,99
0,155,176,174,165,66
0,155,155,188,163,98
0,174,162,180,179,73
0,154,159,161,184,67
0,169,181,173,182,96
0,169,159,162,174,77
0,167,162,188,172,66
0,157,162,181,182,97
0,156,178,179,167,80
0,154,153,170,176,78
0,175,162,160,176,88
0,164,151,179,168,72
0,180,161,151,177,91
0,155,170,173,169,80
0,168,179,192,178,64
0,176,171,185,179,66
0,170,171,165,186,81
0,169,167,194,165,83
0,176,161,175,181,99
0,170,160,186,163,83
0,158,164,177,174,72
0,171,176,151,182,76
0,156,159,168,166,72
0,167,180,167,174,85
0,161,149,188,171,99
0,175,165,163,166,85
0,159,170,161,163,69
0,168,166,166,167,101
0,175,150,180,186,90
0,176,157,178,167,70
0,169,158,163,165,99
0,178,159,189,168,74
0,162,172,161,183,71
0,163,157,168,165,79
0,180,165,181,164,84
0,156,180,172,186,77
0,176,181,164,184,73
0,155,153,184,179,96
0,171,167,190,177,80
0,163,160,186,179,67
0,157,154,176,165,73
0,177,174,176,168,63
0,159,179,182,180,87
0,166,178,158,168,75
0,162,162,187,173,63
0,162,160,183,168,72
0,177,163,170,167,70
0,160,150,173,168,67
0,158,154,185,180,74
0,168,166,185,180,100
0,178,149,162,172,97
0,171,163,180,179,92
0,177,149,191,182,63
0,154,172,187,175,68
0,171,155,168,167,76
0,171,171,176,170,81
0,169,182,173,166,90
0,155,157,194,173,71
0,173,149,184,166,81
0,175,159,179,177,91
0,174,150,181,180,72
0,160,160,185,165,77
0,176,154,189,185,95
0,162,180,193,184,67
0,162,159,172,164,79
0,155,160,163,163,85
0,174,179,179,172,78
0,162,158,168,180,81
0,173,166,191,180,79
0,179,168,178,186,100
0,177,158,159,170,78
0,169,168,184,176,78
0,159,179,152,171,100
0,160,160,167,181,64
0,173,172,155,178,80
0,169,166,182,163,85
0,175,163,156,183,93
0,175,164,184,170,101
0,179,162,173,176,65
0,159,157,185,180,73
0,163,155,166,164,70
0,158,162,194,176,88
0,160,162,188,169,71
0,173,161,165,177,93
0,179,171,193,163,95
0,161,167,154,165,82
0,165,168,163,167,70
0,175,158,167,167,96
0,174,167,174,167,66
0,160,176,195,180,98
0,177,172,165,171,91
0,171,149,163,175,79
0,156,157,152,164,82
0,178,149,186,178,93
0,160,153,189,173,72
0,157,150,158,186,94
0,155,157,178,165,100
0,160,151,193,180,63
0,178,158,192,172,83
0,159,163,194,168,88
0,172,171,161,177,91
0,172,159,159,176,98
0,170,164,172,183,87
0,165,174,154,182,99
0,160,167,169,177,92
0,170,176,158,185,70
0,174,153,153,164,95
0,157,175,152,181,70
0,159,170,185,165,100
0,178,170,161,173,88
0,163,153,187,168,64
0,180,153,162,179,96
0,176,152,174,182,65
0,157,160,153,176,101
0,165,180,177,180,71
0,162,175,151,182,69
0,180,169,173,177,95
0,177,152,156,184,66
0,179,173,168,172,67
0,179,160,171,186,92
0,154,177,155,185,75
0,162,152,167,168,92
0,156,157,185,180,86
0,166,158,152,172,81
0,160,181,180,179,81
0,165,182,189,175,84
0,175,152,165,165,86
0,163,166,193,164,92
0,167,167,188,164,81
0,163,180,168,180,95
0,173,158,183,181,78
0,168,152,172,186,81
0,167,154,186,168,93
0,167,162,153,175,85
0,176,178,173,185,101
0,177,149,186,163,76
0,168,165,164,168,74
0,164,152,152,176,84
0,163,162,175,165,67
0,164,156,151,186,68
0,180,149,193,163,83
0,157,161,173,170,73
0,171,150,186,186,82
0,173,173,155,184,93
0,180,154,153,170,87
0,166,152,190,184,86
0,168,162,171,186,75
0,162,175,172,184,94
0,168,182,161,170,79
0,154,169,188,186,94
0,159,175,168,179,71
0,180,154,192,169,63
0,164,173,163,165,65
0,172,153,175,178,72
0,160,179,173,186,89
0,162,154,191,173,74
0,161,161,155,182,94
0,163,169,177,173,76
0,154,152,176,163,66
0,156,166,194,164,71
0,178,182,153,177,63
0,171,181,175,176,101
0,174,157,180,181,72
0,163,160,166,174,74
0,174,175,182,164,95
0,159,168,178,186,84
0,154,152,158,180,80
0,170,160,191,180,76
0,160,157,157,169,64
0,154,171,180,171,77
0,176,151,176,186,69
0,163,167,160,165,87
0,178,159,185,167,64
0,163,154,159,174,98
0,176,152,182,167,72
0,158,168,168,173,71
0,167,158,159,183,76
0,180,175,153,179,69
0,161,178,195,186,94
0,157,163,193,165,68
0,164,173,163,182,96
0,164,178,192,165,86
0,163,156,194,185,88
0,166,168,188,166,84
0,173,160,164,167,75
0,179,149,193,166,81
0,159,152,155,163,66
0,176,161,188,168,91
0,156,182,159,180,71
0,155,165,191,176,73
0,158,149,168,185,71
0,174,164,184,170,95
0,159,149,189,181,72
0,175,168,169,182,81
0,162,157,152,165,101
0,161,173,163,166,70
0,163,150,154,174,72
0,177,161,180,180,69
0,179,153,179,167,99
0,159,167,188,184,67
0,159,177,179,168,88
0,171,181,180,170,88
0,180,151,187,181,68
0,170,150,174,169,97
0,180,171,184,179,63
0,166,158,158,166,95
0,180,169,156,181,66
0,177,155,175,177,82
0,166,169,188,178,95
0,164,177,159,182,101
0,167,161,192,184,63
0,160,171,157,171,65
0,176,177,171,177,65
0,160,161,162,170,92
0,170,152,156,186,87
0,160,170,151,169,91
0,158,170,161,185,83
0,170,162,180,163,83
0,162,180,184,173,64
0,155,169,167,172,93
0,158,159,184,183,94
0,155,159,167,173,89
0,162,171,157,184,80
0,180,182,161,173,94
0,180,154,165,185,89
0,161,160,160,181,63
0,170,150,171,183,83
0,159,182,186,170,75
0,159,168,151,166,95
0,155,174,191,169,67
0,160,149,181,170,72
0,167,179,184,169,65
0,162,165,170,164,100
0,156,164,158,177,91
0,161,164,151,178,93
0,156,167,155,176,81
0,164,150,169,186,96
0,180,153,179,167,97
0,169,156,163,186,97
0,168,159,192,185,92
0,154,161,156,167,86
0,158,178,189,168,101
0,163,172,189,166,97
0,173,181,175,173,96
0,155,165,178,170,84
0,166,169,169,174,68
0,165,153,161,184,87
0,176,166,164,176,100
0,177,178,190,172,66
0,163,152,173,173,76
0,175,157,194,166,100
0,154,153,154,184,64
0,157,165,164,168,95
0,155,158,181,182,63
0,178,169,164,177,73
0,160,151,177,184,94
0,167,154,170,186,88
0,174,165,178,168,91
0,169,156,178,167,64
0,163,161,183,172,90
0,159,164,176,175,66
0,155,152,165,167,64
0,156,170,160,182,63
0,166,164,195,173,87
0,177,150,161,184,91
0,162,180,194,178,70
0,157,176,193,186,63
0,174,149,160,183,74
0,177,175,177,163,73
0,157,162,158,175,94
0,172,167,168,169,74
0,162,177,152,177,84
0,174,155,155,169,101
0,156,150,152,180,94
0,159,152,156,179,64
0,164,159,161,185,100
0,163,161,169,172,91
0,167,165,189,166,85
0,157,160,164,163,82
0,155,164,170,168,84
0,172,171,157,165,64
0,156,149,171,180,81
0,164,155,179,175,74
0,175,179,157,185,89
0,170,178,165,182,70
0,177,156,154,184,71
0,154,160,165,164,87
0,158,168,168,172,66
0,160,170,179,183,64
0,159,154,157,168,96
0,176,173,187,165,63
0,156,161,158,169,72
0,180,181,170,172,75
0,154,178,156,165,89
0,180,152,193,166,73
0,172,156,152,170,97
0,172,162,156,179,69
0,161,179,194,178,80
0,180,177,151,171,91
0,159,159,185,183,77
0,179,174,175,184,78
0,173,163,185,180,73
0,171,180,194,175,64
0,171,176,194,175,73
0,179,161,162,172,91
0,176,155,153,169,64
0,155,157,152,176,66
0,178,173,177,163,70
0,180,150,186,164,93
0,157,176,162,169,99
0,158,177,182,171,69
0,157,168,188,186,98
0,177,173,184,163,63
0,168,181,153,183,75
0,167,154,164,182,83
0,158,166,184,167,73
0,167,164,182,165,78
0,178,167,178,163,96
0,159,168,153,183,83
0,174,153,161,176,84
0,165,174,163,178,89
0,156,149,189,181,92
0,179,179,191,163,73
0,173,156,185,177,91
0,160,172,154,164,96
0,171,155,152,178,86
0,158,150,191,180,71
0,175,158,165,173,90
0,160,177,157,165,65
0,162,182,186,170,81
0,179,170,180,186,77
0,169,153,159,166,96
0,160,167,187,180,89
0,166,170,193,165,78
0,170,182,186,185,75
0,170,164,176,180,90
0,156,175,160,178,95
0,172,169,162,176,74
0,177,152,187,176,95
0,166,171,173,170,100
0,169,149,178,181,68
0,180,167,175,172,80
0,180,153,165,176,101
0,179,176,180,180,91
0,178,163,193,168,69
0,169,153,176,177,76
0,160,151,185,166,97
0,163,179,169,182,78
0,175,159,194,164,86
0,167,162,192,183,81
0,179,160,167,165,79
0,173,170,152,180,64
0,178,168,193,166,90
0,177,182,163,177,91
0,163,153,157,163,87
0,171,152,178,167,67
0,159,168,172,180,80
0,173,165,172,173,72
0,162,153,192,167,84
0,160,153,160,186,89
0,178,170,161,167,64
0,155,158,185,182,84
0,177,166,171,173,98
0,177,169,178,168,79
0,156,179,159,164,96
0,174,173,183,163,97
0,172,167,166,169,69
0,156,182,178,163,83
0,172,178,190,163,70
0,167,164,165,163,84
0,164,154,179,172,80
0,168,175,184,166,67
0,157,165,155,167,63
0,170,159,184,166,96
0,168,163,192,166,73
0,180,156,157,169,65
0,176,156,176,165,71
0,164,175,163,175,65
0,157,162,191,166,89
0,169,178,190,179,73
0,163,172,175,183,73
0,171,159,165,165,67
0,164,171,159,171,100
0,170,182,193,165,86
0,168,180,167,177,78
0,168,174,182,167,68
0,167,171,192,178,76
0,177,178,191,163,89
0,174,152,161,172,73
0,154,174,192,184,70
0,173,159,172,176,78
0,177,155,175,181,70
0,178,172,154,181,88
0,178,165,195,186,87
0,159,177,191,167,72
0,168,181,152,171,75
0,155,175,155,170,96
0,178,173,192,163,68
0,179,161,168,163,87
0,180,166,180,179,90
0,161,180,166,178,73
0,169,154,176,180,71
0,165,179,164,185,89
0,174,154,178,171,95
0,180,155,153,180,82
0,156,152,192,171,95
0,156,167,168,181,101
0,166,168,188,164,82
0,164,154,178,173,88
0,165,170,180,170,68
0,172,174,173,167,64
0,154,182,185,168,83
0,158,168,194,168,72
0,167,161,176,167,77
0,169,168,180,170,73
0,167,159,179,170,86
0,175,155,155,185,85
0,159,158,163,173,93
0,160,153,167,179,71
0,154,153,181,174,72
0,179,174,152,174,90
0,161,174,191,165,80
0,160,168,165,176,75
0,172,177,182,177,96
0,176,156,191,177,74
0,162,164,159,182,82
0,167,154,187,174,82
0,159,181,165,178,92
0,160,170,188,171,71
0,172,171,182,167,63
0,168,152,188,177,71
0,172,157,168,181,85
0,166,165,185,182,74
0,173,161,157,176,83
0,162,178,166,177,64
0,174,178,192,175,66
0,161,159,153,174,87
0,171,155,187,176,88
0,163,181,160,184,99
0,167,158,175,175,90
0,166,154,182,177,86
0,168,181,166,186,69
0,180,175,167,183,85
0,177,164,161,178,68
0,172,155,158,169,77
0,179,180,175,163,98
0,180,159,159,185,80
0,157,169,191,180,71
0,162,157,167,180,85
0,171,151,170,177,82
0,175,165,185,174,95
0,172,175,165,169,94
0,178,170,154,175,101
0,174,154,189,179,97
0,164,151,153,171,90
0,173,163,168,164,89
0,154,182,186,177,63
0,172,152,181,171,75
0,179,178,169,172,94
0,158,172,181,176,85
0,155,152,176,185,86
0,167,167,186,171,69
